ICP_Score,Company,City,State,Phone,MC_Number,DOT_Number,Called,Outcome,Notes,Power_Units
60,CNN ENTERPRISES LLC,ASHTABULA,OH,(440) 361-0548,MC622748,1693081,,,,5
60,PLYMOUTH INDUSTRIES LLC,BRANCHBURG,NJ,(908) 270-6442,MC851058,2462809,,,,4
60,FREIGHT SYSTEMS LLC,SAN BERNARDINO,CA,(909) 332-7533,MC872575,2515079,,,,35
60,ZORRITO TRUCKING L.L.C.,PENNSVILLE,NJ,(856) 279-1810,MC977066,2901428,,,,1
60,TMK ENTERPRISES LLC,KENVIL,NJ,(973) 927-9194,MC015836,640730,,,,38
60,US ENVIRONMENTAL LEASING LLC,DOWNINGTOWN,PA,(610) 518-5800,MC1020178,3245350,,,,32
60,JOES TRUCKING SERVICE INCORPORATED,MATTESON,IL,(708) 975-0495,MC1022478,1317280,,,,1
60,FETTLINE ENTERPRISES LLC,PHILADELPHIA,PA,(872) 250-2555,MC1098874,3409301,,,,6
60,SLV ENTERPRISES LLC,FLEMING ISLAND,FL,(973) 699-6261,MC1337426,3759002,,,,7
60,EXPRESS LOGISTICS GROUP LLC,HARRISBURG,PA,(717) 703-0303,MC1409469,3859565,,,,9
60,GARLAND DISTRIBUTION LLC,VERONA,PA,(412) 721-5532,MC1534684,4050421,,,,1
60,SEMB ENTERPRISES II LLC,HONESDALE,PA,(347) 847-6059,MC1567903,4107009,,,,4
60,RELIEF ENTERPRISES LLC,RAYTOWN,MO,(913) 553-3253,MC1550338,4077350,,,,1
60,J B C REGIONAL TRUCKING,RIALTO,CA,(909) 787-6785,MC1585821,4137814,,,,1
60,EPS GROUP LLC,JOLIET,IL,(708) 232-6494,MC1501063,3996853,,,,1
60,KOALA AUTO GROUP  LLC,GRAND RAPIDS,OH,(419) 466-8174,MC1640844,4238202,,,,1
60,ABBY TRANSPORTATION GROUP LLC,MARICOPA,AZ,(505) 900-1151,MC1695199,4339185,,,,1
60,THE BLACKSTONE GROUP LLC,SANTA ROSA,CA,(714) 900-2268,MC1665607,4283632,,,,1
60,THE MULANE GROUP LLC,WEST PALM BEACH,FL,(561) 402-5981,MC1634220,4205713,,,,2
60,JN DELIVERY SYSTEMS LLC,MOUNT VERNON,NY,(347) 749-6327,MC1641482,968408,,,,1
60,ROTONDI HOLDINGS LLC,CHATHAM,NJ,(973) 703-1795,MC1693567,4336063,,,,2
60,DEMARIO DELECTABLES DISTRIBUTION LLC,MEMPHIS,TN,(901) 256-6101,MC1677778,4306148,,,,3
60,CAGE LOGISTICS GROUP LLC,ROLLING MEADOWS,IL,(708) 733-4543,MC1767175,4476065,,,,1
60,KWEST HOLDINGS LLC,FAIRBURN,GA,(404) 509-3506,MC1802901,4542596,,,,2
60,CW SHEPPARD ENTERPRISES LLC,NEW OXFORD,PA,(717) 752-4226,MC1802395,4541669,,,,1
60,PINNACLE FREIGHT GROUP LLC,FLETCHER,NC,(828) 490-1188,MC1715525,4377627,,,,0
60,CLUTCH LOGISTICS GROUP LLC,ROCKFORD,IL,(630) 768-2593,MC1739010,4422666,,,,8
60,ROADRUNNERS TRUCKING & DISPATCHING CO,GRAND RAPIDS,MI,(616) 325-0663,MC1803304,4524730,,,,1
60,BHIL ENTERPRISES LLC,KANSAS CITY,MO,(913) 228-2502,MC1740173,4424806,,,,2
60,JLS RESTORATION GROUP LLC,FAYETTEVILLE,GA,(770) 545-5727,MC1785968,4511035,,,,3
60,DAME ENTERPRISES LLC,COVINA,CA,(626) 483-3928,MC1704231,4356746,,,,1
60,ASAP LOGISTICS GROUP LLC,MARLBORO,NJ,(551) 344-9055,MC1786171,4511413,,,,1
60,AMEX MOVING GROUP LLC,HALLANDALE BEACH,FL,(480) 788-0797,MC1801136,4539370,,,,1
60,JACKSON ENTERPRISES LLC,WARNER ROBINS,GA,(470) 772-5262,MC1704757,4357747,,,,2
60,SONA GROUP LLC,DUBLIN,OH,(614) 963-0143,MC1781422,4502542,,,,2
55,SWFL CORPORATION,EL PASO,TX,(915) 860-8592,MC205285,306537,,,,232
55,BRYANTS TRANSPORT INC,CROSBY,TX,(713) 545-8570,MC557011,1474259,,,,8
55,"REAL BOAT TRANSPORT, LLC",HIGHLAND VILLAGE,TX,(972) 317-3200,MC708879,2011047,,,,2
55,PRICKLY PEAR TRANSPORT INC,SAN ANTONIO,TX,(210) 953-0414,MC763038,2187960,,,,20
55,IMPALA TRANSPORT INC,PLANO,TX,(972) 464-8039,MC752160,2164766,,,,2
55,J AND I DELIVERY SERVICES LLC,KYLE,TX,(512) 587-5154,MC782278,2290794,,,,2
55,CNL TRANSPORT INC,EL PASO,TX,(915) 852-4366,MC809532,2361930,,,,40
55,PAC TRANSPORT INC,DALLAS,TX,(469) 684-0390,MC816235,2375818,,,,2
55,RNDY TRANSPORT INC,HOUSTON,TX,(281) 652-5670,MC843062,2443366,,,,30
55,"D & S MERCHANT SERVICES, LLC",LANCASTER,TX,(214) 864-4581,MC841517,2439556,,,,1
55,RAYO LOGISTICS INC,KATY,TX,(281) 928-0019,MC866699,2500686,,,,16
55,SCI USA INC,SAN ANTONIO,TX,(210) 867-2213,MC908059,2589457,,,,18
55,COMETS INTERNATIONAL CARRIERS LLC,LAREDO,TX,(956) 898-6488,MC905043,2583670,,,,6
55,EXTREME SUPPORT LOGISTICS INC,LAREDO,TX,(956) 898-8134,MC918411,2636850,,,,2
55,EXPRESS CARRIERS INC,DALLAS,TX,(469) 579-9764,MC990918,2366250,,,,3
55,SPG TRANSPORTATION INC,GRAND PRAIRIE,TX,(909) 993-0997,MC966872,2881143,,,,357
55,"GLO WAREHOUSING AND TRANSPORTATION, LLC.",HOUSTON,TX,(877) 250-1903,MC983368,2917672,,,,1
55,AMBY RETAIL CORPORATION,SAN BENITO,TX,(956) 346-0168,MC064918,3077830,,,,20
55,"DLC CARRIERS, LLC",LAREDO,TX,(956) 645-0489,MC064718,3077464,,,,20
55,TX MOVING AND STORAGE LLC,ROWLETT,TX,(866) 896-6846,MC1030727,3266915,,,,2
55,ANGELES SPECIALIZED CARRIERS INC,LAREDO,TX,(956) 740-5073,MC1017039,3239128,,,,16
55,T'S DELIVERY LLC,HOUSTON,TX,(281) 220-7941,MC1018167,3218912,,,,2
55,2 J TRANSPORTATION LLC,CORSICANA,TX,(405) 482-8181,MC1072180,2366999,,,,32
55,FAST AND EASY INC,HOUSTON,TX,(832) 294-1041,MC1104192,3418165,,,,1
55,JC INTEGRITY SOLUTIONS TEXAS LLC,ARLINGTON,TX,(214) 251-3873,MC1062939,3333011,,,,1
55,UNIVERSAL DELIVERY SOLUTIONS INC,FAIRFIELD,TX,(832) 470-1234,MC1113861,3434750,,,,64
55,LEO CARRIERS INC,SACHSE,TX,(945) 227-4794,MC1137216,3472866,,,,5
55,BLUE STAR CARGO INC,MIDLAND,TX,(786) 778-0002,MC1143344,3482346,,,,1
55,PBI INTERNATIONAL LLC,LAPORTE,TX,(346) 361-0800,MC1182699,3541586,,,,63
55,UNITED LOGISTICS INC,CYPRESS,TX,(713) 894-9241,MC1178942,3536079,,,,3
55,INSTANT TRANSMISSION LOGISTICS INC,SAN ANTONIO,TX,(559) 917-8182,MC1321871,3737675,,,,1
55,4C ENERGY SERVICES LLC,MIDLAND,TX,(432) 413-5183,MC1271506,3669012,,,,9
55,D1TRANSPORTATION LLC,ROSENBERG,TX,(281) 857-9667,MC1285454,3687957,,,,0
55,HUSBAND&WIFE TRANSPORTATION LLC,AUBREY,TX,(619) 932-0881,MC1266205,3661657,,,,1
55,KSR LOGISTICS INC,SAN ANTONIO,TX,(612) 404-8362,MC1330236,3749183,,,,2
55,D.A.R. TRANSPORTATION LLC,NIXON,TX,(512) 813-1758,MC1266374,2199484,,,,1
55,MC&J LOGISTICX LLC,ZAPATA,TX,(956) 422-1061,MC1366781,3799200,,,,1
55,2CG SPECIALIZED TRANSPORTATION LLC,LAREDO,TX,(956) 382-2826,MC1449714,3920098,,,,13
55,LOGISTICS & CONTAINERS OF TEXAS LLC,HOUSTON,TX,(346) 227-2105,MC1415914,3865677,,,,1
55,MARATHON FRESH CORP,MERKEL,TX,(512) 614-7888,MC1565238,4102555,,,,12
55,SIKA INTERNATIONAL LLC,EAGLE PASS,TX,(830) 335-0904,MC1549417,4075745,,,,4
55,A&V TRANSPORT SERVICES LLC,SAGINAW,TX,(682) 338-2036,MC1537004,4054311,,,,1
55,LMW GLOBAL SOLUTIONS LLC,HOUSTON,TX,(409) 659-4880,MC1487571,3976560,,,,2
55,"T2D LOGISTICS, LLC",BEAUMONT,TX,(409) 338-1883,MC1500068,3994106,,,,2
55,TEXAS TASK-FORCE TRANSPORTATION LLC,CIBOLO,TX,(830) 305-5495,MC1563218,4098981,,,,1
55,YON & AN LLC,MOUNTAIN HOME,TX,(918) 880-8819,MC1583320,4133533,,,,1
55,EPIC SYSTEM TECHNOLOGIES INC,HUTCHINS,TX,(903) 388-2294,MC1566681,3714418,,,,3
55,THELZA INTERNATIONAL LLC,LAREDO,TX,(956) 267-6861,MC1624955,4199430,,,,1
55,GARZA TRUCK LINE INC,LAREDO,TX,(812) 381-9707,MC1668922,4289779,,,,4
55,L & B KINGZ TRANSPORTATION LLC,HOUSTON,TX,(832) 544-0861,MC1623476,4206137,,,,1
55,T&J TRUCKIN LLC,PERRYTON,TX,(806) 228-5310,MC1712921,4372740,,,,1
55,LTD VENDING CORP,ALICE,TX,(361) 660-7151,MC1742903,4429924,,,,3
55,MAGASSA VANLINE INC,ROSHARDON,TX,(702) 400-4025,MC1718450,4382971,,,,1
55,PEDESCLEAUX11 LLC,FORT WORTH,TX,(817) 773-5544,MC1718642,4383301,,,,3
55,TRUCKEM247ENTERPRISELLC,LUBBOCK,TX,(806) 801-4124,MC1793831,4525775,,,,1
55,K&D TRANSPORTATION509 LLC,NEW CANEY,TX,(281) 380-6084,MC1761226,4464703,,,,1
55,224 ENTERPRISE LLC,HOUSTON,TX,(281) 787-7786,MC1706903,4361697,,,,1
55,PA&G LOGISTIC LLC,HOUSTON,TX,(713) 232-9932,MC1803353,4263960,,,,1
55,A&C TRANSPORT SOLUTIONS LLC,EDINBURG,TX,(956) 529-1387,MC1801346,4539737,,,,1
55,J & J HOTSHOT TRANSPORTATION LLC,CALDWELL,TX,(318) 262-8020,MC1772626,4486105,,,,1
55,J&D EXPRESS FREIGHT LLC,DALLAS,TX,(214) 623-7415,MC1744770,4433586,,,,1
55,DON'S KEEP TRUCKIN LLC,LUBBOCK,TX,(806) 853-4242,MC1717921,4382007,,,,1
55,TRANSPORTE ZAID F4-13 LLC,HOUSTON,TX,(713) 282-7074,MC1784553,4508505,,,,1
55,S & M TRANSPORTATION LLC,PRINCETON,TX,(469) 318-4040,MC1723587,4393111,,,,3
55,J & A TRANSPORTATION SERVICES LLC,OMAHA,TX,(903) 466-3519,MC1729851,4405344,,,,1
55,GO & LOAD LLC,HUMBLE,TX,(718) 790-9003,MC1778799,4497530,,,,1
55,PRIMA CORSA INC,CEDAR PARK,TX,(512) 903-7514,MC1716341,4379205,,,,6
55,2JE TRANSPORTATION LLC,GARLAND,TX,(754) 210-4682,MC1713090,4373089,,,,1
55,SISTA'S B TRUCKIN LLC,COLLEYVILLE,TX,(817) 224-2212,MC1764700,4471236,,,,1
55,AI TRANSPORT INC,DALLAS,TX,(469) 926-2167,MC1792510,4523350,,,,1
55,IPI GROUPS INC,ARLINGTON,TX,(817) 707-7919,MC1802773,4542353,,,,1
55,RR&L FREIGHT LLC,HOUSTON,TX,(832) 894-3190,MC1705653,4359412,,,,1
55,BOX W LAND & CATTLE CO LLC,BOGATA,TX,(469) 834-7585,MC1742969,4430046,,,,1
55,P5 TRANSPORTATION LLC,HOUSTON,TX,(281) 884-2945,MC1801820,4540643,,,,1
55,KILO METER LOGISTIC INC,VENUS,TX,(929) 539-9182,MC1796368,4530538,,,,1
55,"HILCO LIQUID TRANSPORT, LLC",GREENSBORO,NC,(336) 273-9441,MC157042,931372,,,,
55,ALCOVE CARRIERS INC,SCHUYLERVILLE,NY,(518) 365-5144,MC160299,184739,,,,1
55,"WHITE OWL TRANSPORTATION, LLC",LAGRANGE,NC,(252) 361-2100,MC211225,2485499,,,,4
55,"LEON AND SON TRUCKING CO, INC",GARFIELD,NJ,(201) 679-3534,MC257574,469984,,,,1
55,"KALMER BROTHERS TRUCKING, INC.",ALBERS,IL,(618) 248-5163,MC301761,642843,,,,3
55,"GASKINS MOBILE HOME TRANSPORT, LLC",GREENEVILLE,TN,(423) 823-1033,MC337314,741952,,,,3
55,"JNR TRANSPORT, LLC",TOWANDA,PA,(570) 731-3320,MC389929,896156,,,,1
55,SMART PROSERVE INC,SACRAMENTO,CA,(916) 949-9976,MC611166,1661680,,,,9
55,PELHAM TRANSPORTATION CORPORATION,REIDSVILLE,NC,(336) 349-7113,MC475268,1195057,,,,31
55,"OLD SCHOOL TRANSPORT, LLC",PHILLIPSBURG,MO,(417) 576-0138,MC488573,1241690,,,,1
55,R&M TRANSPORT SERVICES LLC,UPPER DARBY,PA,(267) 886-0119,MC557950,1478793,,,,1
55,FOFANA EXPRESS INC,COLLINGDALE,PA,(610) 618-9168,MC576451,1534981,,,,1
55,AMERICAN FREIGHT CORPORATION,LATHROP,CA,(209) 808-5986,MC583299,1575042,,,,14
55,JHA CAIN INC,JOPLIN,MO,(417) 540-0403,MC598126,1618830,,,,10
55,CABLEMAN TRANSPORTATION INC,KISSIMMEE,FL,(407) 552-3362,MC598972,1621982,,,,1
55,ELD LOGISTICS INC,SAN DIEGO,CA,(619) 710-8971,MC659265,1815477,,,,1
55,AVINA TRANSPORTATION INC,DES PLAINES,IL,(847) 875-6221,MC710558,952864,,,,12
55,TM CARTAGE INC,TINLEY PARK,IL,(708) 921-8515,MC683101,1901243,,,,1
55,"BACK FORTY EXPRESS, LLC",STOTTS CITY,MO,(417) 860-7106,MC715829,2040803,,,,11
55,EXTRA LOAD TRANSPORT INC,CHICAGO,IL,(773) 793-8329,MC721416,1349215,,,,1
55,JANDU TRANSPORT INC,FRESNO,CA,(415) 272-2595,MC728097,2086318,,,,1
55,MLT TRANSPORT INC,ORLANDO,FL,(407) 448-3512,MC741878,2107390,,,,1
55,SEVEN STAR EXPRESS INC,MONROE,OH,(513) 360-0781,MC724232,2072469,,,,4
55,LEOPARD TRANSPORTATION INC,CHINO HILLS,CA,(626) 236-3451,MC740989,2126914,,,,2
55,EVELIO TRANSPORT INC,LINDENHURST,NY,(516) 398-7862,MC723955,2071474,,,,1
55,E C TRANSPORT INC,CLINTON TWP,MI,(586) 260-4577,MC742662,2132304,,,,2
55,N L TRANSPORT SERVICES LLC,DUNNELLON,FL,(352) 308-6354,MC751959,1412559,,,,1
55,JPS CARRIERS INC,MELROSE PARK,IL,(708) 689-1015,MC773712,2266357,,,,30
55,GOLD STAR TRANS INC,INDIANAPOLIS,IN,(206) 554-9364,MC750917,2144910,,,,6
55,GRUNDOON INC,GRASS VALLEY,CA,(530) 362-0995,MC750353,2158912,,,,3
55,SAINT TRANSPORTATION INC,ASTOR,FL,(321) 276-4552,MC758192,2176672,,,,1
55,CARPA TRANSPORT INC,CARSON,CA,(626) 227-4134,MC777058,2274927,,,,20
55,"3 M&M'S LOGISTICS,LLC",SYLVANIA,GA,(912) 690-3426,MC777337,1273120,,,,3
55,TRIPLE M AFFORDABLE TOWING LLC,WILLINGBORO,NJ,(609) 288-0008,MC816292,1780231,,,,2
55,ALYNEVYCH INC,WOOD DALE,IL,(630) 422-1373,MC791472,2147053,,,,1
55,"SAHARA PALLETS, LLC",SOMERTON,AZ,(928) 785-2506,MC798539,812789,,,,3
55,MARLOWE GRADING INC,LEICESTER,NC,(828) 712-6468,MC789878,2313730,,,,15
55,EAGLE EYE TRANS INC,NEW PALESTINE,IN,(317) 599-5939,MC786839,2304786,,,,4
55,"RELIABLE TRANSPORT RT, LLC",HUGHESVILLE,MO,(660) 620-1105,MC798853,2299184,,,,3
55,GVM CARRIERS INC,OAKBROOK TERRACE,IL,(331) 901-6960,MC793908,2287814,,,,16
55,ACBT INC,FREMONT,CA,(510) 328-5718,MC820781,2388211,,,,6
55,PROMPT TRANSPORT INC,INDIAN TRAIL,NC,(201) 888-8975,MC794952,2328656,,,,25
55,SMA RAZA TRANSPORT INC,ANDOVER,NJ,(973) 713-9005,MC822871,1113744,,,,2
55,SKYLA EXPRESS INC,RIALTO,CA,(424) 552-9077,MC812879,2369663,,,,1
55,AAATKA TRANSPORT INC,FRESNO,CA,(408) 717-2585,MC815865,2376670,,,,1
55,FREIGHT MOVERS EXPRESS INC,LA VERGNE,TN,(615) 821-9901,MC830229,2412259,,,,1
55,GURU TRANSPORT INC,BOLINGBROOK,IL,(708) 321-8203,MC835973,2426084,,,,2
55,"K & J TRANSPORTATION, LLC",MCDONOUGH,GA,(404) 626-8700,MC838340,2431801,,,,1
55,AREALTRANS INC,FEASTERVILLE,PA,(267) 736-8177,MC835460,2424864,,,,2
55,PRESTIGE FAST TRANSPORT INC,BRADENTON,FL,(305) 484-5107,MC841870,2440468,,,,1
55,GVA TRANSPORTATION INC,BUFFALO GROVE,IL,(617) 817-2135,MC862362,2490246,,,,2
55,ROYAL TRUCK CARRIERS INC,BAKERSFIELD,CA,(510) 557-4709,MC861205,2487312,,,,5
55,FREIGHT LINES INC,WILLOWBROOK,IL,(312) 533-1979,MC850550,2461615,,,,6
55,APEIRON LOGISTICS CORP,LA CANADA,CA,(818) 929-2460,MC894338,2562611,,,,3
55,ROAD HAUGS INC,INDIAN TRAIL,NC,(704) 492-5311,MC882889,2535952,,,,1
55,PROMPT TRANSPORT SERVICE INC,PUNTA GORDA,FL,(941) 639-4000,MC909185,2591738,,,,6
55,S&D LOGISTIC LLC,ROANOKE RAPIDS,NC,(252) 578-4873,MC902107,2546510,,,,2
55,INDUSTRIAL CARGO LOGISTICS INC,PLAINFIELD,IL,(779) 234-6206,MC911395,2596363,,,,4
55,VKA EXPRESS INC,ELGIN,IL,(773) 257-7060,MC882309,2537016,,,,25
55,HIGHWAY EXPRESS LINES INC,UNION CITY,CA,(510) 909-8178,MC873376,2516908,,,,1
55,NHT EXPRESS INC,DALTON,GA,(706) 536-0012,MC873662,2517538,,,,36
55,INTERSTATE TRANSPORTATION SOLUTIONS INC,SOUTH BARRINGTON,IL,(224) 487-4285,MC915255,2630226,,,,29
55,JNB TRANSPORT INC,SPRING HILL,FL,(352) 631-9021,MC908496,2590304,,,,1
55,ROADIES INC,BAKERSFIELD,CA,(661) 214-8880,MC880258,2532550,,,,141
55,TUMAR EXPRESS INC,BOLINGBROOK,IL,(708) 808-6191,MC918995,2638087,,,,5
55,"LOGISTICA INTEGRAL LA, LLC",SAN DIEGO,CA,(619) 292-9113,MC931227,2791579,,,,15
55,QUICK FRESH TRANSPORT INC,HIALEAH1,FL,(201) 590-5255,MC936641,2803326,,,,2
55,KENEBA LOGISTICS INC,DULUTH,GA,(404) 202-2997,MC929726,2788413,,,,4
55,IBC SPECIALTIES INC,GASTONIA,NC,(704) 865-0777,MC917447,2493548,,,,1
55,SMA RAZA INC,LEDGEWOOD,NJ,(973) 347-1145,MC953839,885287,,,,12
55,UNION SERVICES CORP,MIAMI,FL,(786) 270-7277,MC951056,2840020,,,,8
55,CASCO INC,LINCOLNTON,NC,(732) 585-5739,MC954044,2845697,,,,2
55,LEYVAS TRANSPORT CORP,NAPLES,FL,(305) 508-8916,MC986366,2446928,,,,1
55,EAX EXPRESS INC,FONTANA,CA,(909) 279-6829,MC994751,2941222,,,,3
55,RMB ROADLINE INC,MANTECA,CA,(209) 981-6008,MC961378,2868453,,,,12
55,"CENTRAL FL CARRIERS, LLC",LARGO,FL,(727) 776-6028,MC959750,2864394,,,,21
55,DMVO TRUCK LINES INC,CRYSTAL LAKE,IL,(855) 441-3686,MC965476,2876761,,,,3
55,GRISSOM INC,MOORESVILLE,NC,(704) 400-8957,MC990287,2921050,,,,2
55,LOHGARH EXPRESS INC,FRESNO,CA,(559) 938-8881,MC960902,2867601,,,,1
55,AMERICAN ROADWAYS CORP,FAIRFIELD,OH,(516) 418-0691,MC968835,2885326,,,,4
55,OCEAN TRANSPORT EXPRESS INC,MIAMI,FL,(305) 305-4761,MC966418,2880210,,,,1
55,KTY TRANSPORT INC,HAMMOND,IN,(312) 257-4004,MC952515,1722204,,,,3
55,ARTUDIANTI INC,FRANKLIN PARK,IL,(847) 409-8284,MC952290,2842581,,,,22
55,HOKE'S HILL FARMS LLC,SPRING GROVE,PA,(717) 965-3613,MC062118,3072728,,,,8
55,PRYOR LOGISTICS & WAREHOUSE LLC,MARIETTA,GA,(470) 475-9848,MC114262,3165581,,,,1
55,CA LOGISTICS CENTER INC,SAN DIEGO,CA,(888) 823-2233,MC053279,2879530,,,,2
55,MTI LOGISTICS INC,WILMINGTON,CA,(310) 957-2960,MC065397,3078695,,,,1
55,TARA TRUCKLINE INC,EASTVALE,CA,(909) 696-5582,MC121397,3174332,,,,2
55,"TG EXPRESS, LLC",BUCKEYE,AZ,(951) 275-7161,MC069674,3086783,,,,2
55,YIELD PLUS INC,SCOTT CITY,MO,(573) 334-2189,MC027780,2065607,,,,16
55,BULLET EXPRESS INC,BROOKLYN,NY,(347) 702-1160,MC040484,3033110,,,,4
55,B D E TRANS LLC,ROCHESTER,NY,(423) 762-6700,MC075371,3097204,,,,5
55,TERAMO TRANS INC,SCHAUMBURG,IL,(224) 353-6862,MC007821,2966473,,,,2
55,RAPID TRANSPORT INC,ARCADIA,CA,(626) 592-7024,MC090478,3125882,,,,1
55,"HFL TRUCKLOAD, LLC",LAWRENCEVILLE,GA,(504) 782-2748,MC011019,2970385,,,,3
55,SHENANDOAH GROWERS INC,HAMILTON,OH,(859) 578-8800,MC050446,668182,,,,61
55,CALI KING INC,VAN NUYS,CA,(323) 500-0033,MC009668,2970250,,,,1
55,DLC EXPRESS INC,S EL MONTE,CA,(626) 371-3521,MC042459,2977931,,,,3
55,YUNIK FREIGHT INC,WHEELING,IL,(224) 400-6284,MC007445,2965919,,,,14
55,SWIFT UNLIMITED INC,CHOWCHILLA,CA,(818) 744-5474,MC018094,2989083,,,,6
55,MY PRO MOVERS INC,SIMI VALLEY,CA,(818) 481-6330,MC065531,3078913,,,,3
55,KOCH EXPRESS INC,LISLE,IL,(630) 456-8103,MC011600,2976210,,,,11
55,ZIPP LOGISTICS INC,OAKLAND,CA,(858) 212-1875,MC078730,3103285,,,,4
55,FATEH TRANSPORT INC,NAZARETH,PA,(570) 604-3524,MC024048,3000957,,,,15
55,AM PM CARRIERS II LLC,GRIFFIN,GA,(770) 490-7835,MC998258,2948608,,,,2
55,ASL EXPRESS INC,HIALEAH,FL,(786) 469-9162,MC080376,3106472,,,,1
55,KILL SHOT HOT SHOT SERVICES LLC,BLOOMINGDALE,OH,(740) 350-9956,MC113312,3164163,,,,4
55,BACK & FORTH TRANSPORTATION LLC,SOUTH HOLLAND,IL,(708) 979-0005,MC086530,3118348,,,,4
55,GUIROLA TRANSPORT INC,SAINT CLOUD,FL,(407) 785-7202,MC046110,3043775,,,,1
55,ASH TRANS INC,GLENDALE,CA,(818) 648-6444,MC087962,3121009,,,,1
55,GREAT LINE EXPRESS INC,HIALEAH,FL,(786) 535-5443,MC110969,3160685,,,,3
55,MAR CARGO INC,HIALEAH,FL,(305) 781-2491,MC011201,2971032,,,,1
55,IKAMAL INC,DAYTON,OH,(757) 520-0303,MC109706,3158773,,,,55
55,RODRIGUEZ EXPRESS CORPORATION,READING,PA,(610) 781-5549,MC085046,3115531,,,,1
55,VVN EXPRESS INC,WEST CHICAGO,IL,(312) 975-6613,MC040055,3032289,,,,34
55,CV TRANSPORT INC,PHOENIX,AZ,(909) 218-6300,MC1006835,3218711,,,,5
55,HRAZDAN EXPO INC,VAN NUYS,CA,(818) 856-5664,MC093672,3132022,,,,1
55,S&M NYC TRANSPORTATION LLC,YORK,PA,(929) 398-1157,MC128033,3183086,,,,1
55,GURU TRUCKLINE INC,BAKERSFIELD,CA,(661) 827-7762,MC1021994,3248878,,,,1
55,NYC EZ TRANSIT INC,NEW YORK,NY,(718) 678-3293,MC1025477,3208779,,,,1
55,HOP LOGISTICS INC,MANTECA,CA,(925) 699-6749,MC1004761,3214766,,,,1
55,HANDLE WITH CARE MOVING & TRANSPORTATION LLC,TUCKER,GA,(844) 567-4407,MC136418,3190967,,,,1
55,SANDHU ROADWAYS INC,FRESNO,CA,(559) 318-1422,MC1031094,3267800,,,,2
55,PISTON TRANSPORT INC,MANTECA,CA,(209) 620-2344,MC1014728,3234479,,,,10
55,T & M PRODUCTION MANAGEMENT LLC,LOS ANGELES,CA,(800) 436-3530,MC166981,3199992,,,,1
55,NS TRUCKLINES INC,LIVINGSTON,CA,(209) 678-7363,MC1023354,3251465,,,,1
55,COOLER TRANSPORT INC,NORTH LAUDERD,FL,(980) 318-0280,MC150129,3196215,,,,1
55,TRILLIUM TRANSPORTATION INC,SACRAMENTO,CA,(360) 383-6485,MC1028529,3262149,,,,3
55,ALSMY TRANSPORTATION INC,SHOREWOOD,IL,(773) 372-4100,MC1029226,3263690,,,,32
55,SARAI EXPRESS INC,CORONA,CA,(714) 803-4494,MC1031735,3269134,,,,6
55,RAFALLY EXPRESS INC,COOPERSBURG,PA,(484) 661-3022,MC131514,3185636,,,,3
55,FREEDOM USA CORPORATION,LAKE HAVASU CITY,AZ,(818) 629-3482,MC1021945,3248782,,,,3
55,MALLA TRUCK LINE INC,CLOVIS,CA,(559) 369-9291,MC1035512,3277104,,,,1
55,RBT TRANS INC,WOODRIDGE,IL,(630) 696-0165,MC1015467,3235931,,,,1
55,AMVET TRANSPORT INC,CARY,NC,(910) 827-7030,MC165682,3199840,,,,1
55,DREAM N GO TRANSPORTATION LLC,COLLEGE PARK,GA,(646) 883-2933,MC1133076,3466210,,,,3
55,T&S CARGO LLC,TAYLORSVILLE,NC,(828) 303-0695,MC1127705,3457836,,,,1
55,ALIF UZ CORP,DAYTON,OH,(929) 414-1010,MC1136963,3472462,,,,150
55,EL QUALITY INC,MAINEVILLE,OH,(513) 713-9398,MC1073809,3356016,,,,6
55,"MARCUS PARKS AND ASSOCIATES, LLC.",AUGUSTA,GA,(706) 399-8536,MC1156475,3502355,,,,1
55,TIBURON LOGISTICS INC,VICTORVILLE,CA,(626) 230-7061,MC1049478,3306381,,,,3
55,OVERWEIGHT EXPRESS INC,FONTANA,CA,(909) 255-2663,MC1068020,3344362,,,,2
55,EAP LOGISTICS INC,MEMPHIS,TN,(901) 287-9931,MC1081885,3373518,,,,2
55,GOLDEN LOGISTICS INC,LINDEN,NJ,(908) 758-8976,MC1118317,3442291,,,,1
55,HONGRUI TRANSPORTATION INC,FONTANA,CA,(513) 916-0777,MC1118817,3443175,,,,1
55,HUNTER LINES INC,NEW WINDSOR,IL,(217) 597-7232,MC1111640,3431027,,,,2
55,FIRST CHOICE TOWING INC,VAN NUYS,CA,(747) 334-5017,MC1109759,3066055,,,,1
55,VIO LINE INC,PLAINFIELD,IL,(312) 504-6632,MC1121086,3447006,,,,4
55,SAKRA TRANSPORT INC,EASTVALE,CA,(516) 851-3088,MC1093445,3398460,,,,5
55,CHANEY HEAVY DUTY SERVICES LLC,HILLSBORO,OH,(937) 509-2688,MC1047926,3303153,,,,4
55,MISSION LOGISTICS INC,CHICAGO,IL,(708) 550-2005,MC1045740,3276887,,,,3
55,BUDDY'S FREIGHT SERVICE LLC,ALTENBURG,MO,(573) 517-2149,MC1090378,3048768,,,,1
55,BTK RUSH INC,SPRINGFIELD,IL,(312) 547-0500,MC1059553,3325509,,,,13
55,THM LOGISTICS INC,SIERRA MADRE,CA,(855) 211-0321,MC1095722,2689854,,,,1
