ICP_Score,Company,City,State,Phone,MC_Number,DOT_Number,Called,Outcome,Notes,Power_Units,Email
70,JULIAN M HERNANDEZ,KERMAN,CA,(559) 213-3803,MC896994,2567835,,,,1,julianmartin532.jm@gmail.com
70,LORENA ARMENTA BURGOS,SOMERTON,AZ,(928) 750-9795,MC944669,2827798,,,,20,MANUELDOMAS@HOTMAIL.COM
70,EDGAR JAMES LEE,DAWSON,GA,(229) 302-8792,MC997431,2946519,,,,2,leeedgar034@gmail.com
70,RODNEY ROBLES,HAWTHORNE,CA,(909) 653-6566,MC976392,2716199,,,,1,RDNYROBLES@YAHOO.COM
70,LOAN NGOC DIEP,GARDEN GROVE,CA,(714) 322-4804,MC088848,3122676,,,,1,SUSANTRANSPORT18@GMAIL.COM
70,ATAMPREET SINGH,YUBA CITY,CA,(530) 300-4970,MC076094,3098459,,,,1,LIFELINECARRIER@YAHOO.COM
70,SERGIO ESTRELLA RIOS,CHULA VISTA,CA,(619) 671-6038,MC018004,2988906,,,,1,sergio_estrella@hotmail.com
70,ALVA L ELLIOTT,PETALUMA,CA,(707) 494-6371,MC088192,3100026,,,,1,ELLIOTTBUB76@GMAIL.COM
70,RICHARD M AKANDE,GREENSBORO,NC,(336) 362-0379,MC066877,3081349,,,,1,RMLOGISTIC01@GMAIL.COM
70,JOSE CRUZ PAEZ,SAN DIEGO,CA,(619) 601-8820,MC084916,3115308,,,,3,PAEZ.TRUCKING92@GMAIL.COM
70,ARMANDO OLMOS ASCENCIO,CORONADO,CA,(619) 734-5669,MC1027978,3260938,,,,2,OLCATRUCKING@GMAIL.COM
70,JORGE A QUINTERO,CALEXICO,CA,(760) 997-6229,MC1025300,3255357,,,,1,PERICLESTRANSPORT19@HOTMAIL.Com
70,KATHYA TORRES ARECHIGA,SAN DIEGO,CA,(619) 995-5751,MC1085424,3381572,,,,2,FAMTATRANSPORTES@GMAIL.COM
70,JAGTAR SINGH DEOL,TRACY,CA,(510) 860-1654,MC1079231,2698760,,,,1,JAGTARDEOL36@GMAIL.COM
70,JAMES EDDIE SMITH,MOSS,TN,(931) 397-0394,MC1099540,3410637,,,,1,LINDA0457@HOTMAIL.COM
70,ROBLE MENDOZA LOPEZ,CALEXICO,CA,(442) 250-5230,MC1042587,3291936,,,,1,Servicioclientes@camposseguros.com
70,TERRY L COLEMAN,DICKSON,TN,(615) 979-7834,MC1120131,3445382,,,,2,COLEMANTRUCKING6071@YAHOO.COM
70,FARIOTTES FREIGHT COMPANY,MONROE,OH,(513) 434-1111,MC1113683,3434433,,,,10,info@f-freightcompany.com
70,LUIS G ROSETE,EL CENTRO,CA,(760) 997-3939,MC1060807,3329563,,,,1,LGRTRANSPORT100@GMAIL.COM
70,ALEJANDRO MORENO BARROSO,SIGNAL HILL,CA,(323) 494-6373,MC1053987,3311363,,,,1,MORENOMARIA1244@YAHOO.COM
70,ROMANCORP INCORPORATED,JAMESTOWN,PA,(814) 671-0615,MC1148290,3326059,,,,4,ROMANCORPINC@GMAIL.COM
70,CRUSADER LOGISTICS,DIAMOND BAR,CA,(909) 720-2727,MC1168155,3404051,,,,2,rexpark07@gmail.com
70,GREGORY ROBERT LYTLE,SHEPHERD,MI,(989) 408-2863,MC1224372,3602783,,,,1,lytlegreg0@GMAIL.COM
70,XIANGYUAN FREIGHT COMPANY,HACIENDA HEIGHTS,CA,(951) 752-0682,MC1259756,3652850,,,,1,xiangyuanfreight@gmail.com
70,JUAN ANTONIO VERDUGO,CHULA VISTA,CA,(686) 119-2013,MC1203363,3571741,,,,1,a.verdugo.rizk@gmail.com
70,GERALD SMITH,JAMESTOWN,TN,(931) 704-7999,MC1218545,3594266,,,,1,SMITHGERALD501@GMAIL.COM
70,JOSHUA ESQUIVEL,BAKERSFIELD,CA,(213) 801-0516,MC1258821,3651528,,,,1,JOSHUAESQUIVEL983@YAHOO.COM
70,INTERSTATE FREIGHT SERVICES,TRACY,CA,(209) 629-4443,MC1321470,3737112,,,,4,DISPATCH@INTERSTATEFREIGHT.NET
70,STEVEN BORROR,MONCLOVA,OH,(419) 467-6924,MC1365586,2961371,,,,2,STPBORROR@GMAIL.COM
70,CARLOS LUQUE,GARDEN GROVE,CA,(619) 530-1952,MC1268897,3665402,,,,1,MARIELALUQUE1196@GMAIL.COM
70,DERRICK T CUMMINGS,MCMINNVILLE,TN,(931) 581-2360,MC1323078,3739359,,,,1,derrickcummingstrucking@gmail.com
70,DARNELL STACY ZENO,OAKLAND,CA,(650) 350-2262,MC1373759,3549991,,,,1,PJSTRUCKINGCO1@GMAIL.COM
70,LARRY STRAIT,MOUNT VERNON,IN,(812) 838-5547,MC1425893,3884049,,,,1,LEAHANN52@YAHOO.COM
70,MADERA LOGISTICS,FONTANA,CA,(323) 557-7365,MC1446070,3914524,,,,3,MADERALOGISTICS27@GMAIL.COM
70,CESAR A AVILES,CHATSWORTH,CA,(818) 571-3130,MC1476920,3361391,,,,1,cnttrucking503@gmail.com
70,MARTIN PEREZ,LOCKEFORD,CA,(209) 663-0194,MC1462941,3797427,,,,1,MALTIN209@HOTMAIL.COM
70,GILBERTO CHAVEZ RODRIGUEZ,LOS ANGELES,CA,(323) 437-1751,MC1395810,3501090,,,,1,LADELIVERYSOLUTIONS@GMAIL.COM
70,JOSE MANUEL CARLOS,SAN YSIDRO,CA,(619) 646-5918,MC1530580,2737953,,,,3,JOSEMANUEL.CARLOS.122559@GMAIL.COM
70,JOHNNY PARRA,BELL,CA,(323) 213-5077,MC1588680,3283779,,,,1,johnnynero668@me.com
70,JASON JAMES,FLORISSANT,MO,(314) 557-6288,MC1571358,4112987,,,,1,JASON_JAMES5@ICLOUD.COM
70,WALTER R OPENSHAW,DRYTOWN,CA,(209) 245-6265,MC1495029,2706860,,,,1,OPENSHAWTRUCKING@GMAIL.COM
70,SANDERS DELAND TRANSPORTING,SAVANNAH,GA,(404) 484-8647,MC1585009,4136409,,,,1,SANDERSDELANDTRUCKING@GMAIL.COM
70,HIGH MILE CARGO,VICTORVILLE,CA,(909) 201-9315,MC1671264,4293949,,,,1,HIGHMILECARGO@GMAIL.COM
70,EXPRESS EXPERTS INCORPORATED,PLAINFIELD,IL,(773) 440-4615,MC1622350,4203998,,,,1,EXPRESSEXPERTS01@GMAIL.COM
70,JOSE ROBERTO NAJERA,CARROLLTON,GA,(470) 532-7000,MC1665116,4282763,,,,1,RANDBLOGISTICS2024@OUTLOOK.COM
70,D JIMENEZ CO,LAKE WORTH,FL,(646) 662-7692,MC1617091,4194617,,,,1,D.JIMENEZCORPORATION@GMAIL.COM
70,WHITE FALCON LOGISTICS,RANCHO CUCAMONGA,CA,(424) 355-3331,MC1679462,4309426,,,,1,WHITEFALCONLOG@GMAIL.COM
70,EFE TRANSPORTATION,DALLAS,GA,(219) 810-7959,MC1662570,4055131,,,,1,FCBROWN71@GMAIL.COM
70,AFTERMATH LOGISTICS INCORPORATED,RINCON,GA,(912) 433-8699,MC1693626,4336175,,,,1,AFTERMATHLOGISTICS1023@GMAIL.COM
70,BRIAN MCGLONE,SHELBY,NC,(704) 284-2138,MC1596616,4156541,,,,1,STACEY3BRIAN@GMAIL.COM
70,ADAMA KARAMOKO,CHARLOTTE,NC,(929) 428-2868,MC1681235,4312679,,,,1,ADAMDIEZONE@GMAIL.COM
70,RICARDO SANCHEZ SALAZAR,SAN DIEGO,CA,(619) 805-0773,MC1694151,4337173,,,,1,RANCHO.SS@HOTMAIL.COM
70,PAN EXPRESS,LINCOLN,CA,(916) 622-8215,MC1646466,4248528,,,,1,MARY@GOPANEX.COM
70,VID TRANSPORTATION,DARIEN,IL,(224) 230-0791,MC1700311,4349188,,,,2,OFFICE@VIDTRANSPORTATION.COM
70,CASEY BRUCE,NEWNAN,GA,(770) 304-9537,MC1767065,4475853,,,,1,CWBRUCE23@YAHOO.COM
70,DA TRANSPORT,PHILADELPHIA,PA,(215) 966-2151,MC1777835,4495738,,,,1,ANGELADREW442@GMAIL.COM
70,JOSEPH PATRICK DWYER,CARTHAGE,MO,(307) 880-8231,MC1802964,4542687,,,,1,THEDWYERCO@GMAIL.COM
70,JUANA ANTONIA MONTIEL,SAN DIEGO,CA,(619) 943-6170,MC1802035,4540990,,,,1,JUANMONE20@OUTLOOK.ES
70,RUBBER CITY TRANSPORTATION,AKRON,OH,(330) 631-5157,MC1803163,4543000,,,,1,RUBBERCITYTRANSPORTATION@GMAIL.COM
70,ANDREW THOMAS GRANT,KISSIMMEE,FL,(407) 535-8101,MC1710488,4368245,,,,1,GWGROUND@MYYAHOO.COM
70,MJ MUKENDI COMPANY,CHAMPAIGN,IL,(773) 738-2806,MC1789932,4518519,,,,1,joelmukuna380@gmail.com
70,RENALDO JAMES YOUNG,JACKSONVILLE,FL,(904) 318-3212,MC1799267,4535916,,,,1,RENALDOJYOU@GMAIL.COM
70,KUNYU MAI,CHINO HILLS,CA,(951) 987-1348,MC1718654,4383319,,,,1,FM.EXPRESS2577@YAHOO.COM
70,INTERSTATE COWBOY LOGISTIX,NORLINA,NC,(252) 204-6494,MC1748691,4440938,,,,2,Compliance@interstatecowboy.com
70,SOBELLE TRANSPORT,KEARNY,NJ,(201) 989-6828,MC1799255,4535889,,,,1,SOBELLETRANSPORT02@GMAIL.COM
70,SMART AZSETS,GILBERT,AZ,(312) 885-2525,MC1802879,4542565,,,,3,JEFFREYASPITO@GMAIL.COM
70,DMA LOGISTICS,CLEVELAND,OH,(216) 432-2338,MC1780210,4500212,,,,1,GRANNYDIANA@SBCGLOBAL.NET
70,MOSLEY TRANSPORT OPERATIONS,RONCO,PA,(682) 415-3432,MC1723996,4393976,,,,1,NHEWITT0523@GMAIL.COM
70,RANI EXPRESS,FONTANA,CA,(626) 241-8154,MC1704558,4357391,,,,1,RANIEXPRESS3@GMAIL.COM
70,GURAYA CARGO SOLUTION,FONTANA,CA,(909) 200-8804,MC1767801,4477207,,,,1,GURAYACARGO@GMAIL.COM
70,GUSTAVO MIJARES CARRILLO,INGLEWOOD,CA,(310) 308-9901,MC1720847,4387670,,,,1,GUSTAVOMIJARESCARRILLO@OUTLOOK.COM
70,TRUELINE TRANS CARGO,SACRAMENTO,CA,(916) 917-8990,MC1800681,4538397,,,,1,TRUELINETRANSCARGO@GMAIL.COM
70,DYNASTY LOGISTICS SOLUTIONS,ATLANTA,GA,(404) 649-1923,MC1793750,4525648,,,,2,DYNASTYFS@YAHOO.COM
70,RBX LOGISTICS COMPANY,ORLAND HILLS,IL,(708) 852-8879,MC1802004,4540932,,,,3,RASHAD4545@GMAIL.COM
70,ARROW GROUP EXPRESS LLC,ATLANTA,GA,(404) 798-6930,MC1802176,4541255,,,,1,KYLEJONES@ARROWGRP.NET
70,PRIME HOUR LOGISTICS,OBETZ,OH,(614) 906-0600,MC1764027,4469966,,,,2,PRIMEHOURLOGISTICS@GMAIL.COM
70,ANGEL TRANSPORTATION ENTERPRISE,MIAMI,FL,(786) 930-0310,MC1802552,4540379,,,,1,ATRANSENTERPRISE@GMAIL.COM
70,LUMUMBA ROBERSON,CINCINNATI,OH,(646) 660-3639,MC1735207,4400888,,,,1,ROYALTRANS@MAIL.COM
70,JOSE WALTER ALVARENGA,LA PUENTE,CA,(909) 893-9058,MC1788142,2760161,,,,1,marlani01@yahoo.com
70,JEFFREY MCCOY MANLEY,CONWAY,NC,(252) 578-3871,MC1802501,4525318,,,,1,JAIMIEMANLEY225@GMAIL.COM
70,CHAD RICHARDS,GRAFTON,IL,(618) 535-8270,MC1798742,4518691,,,,1,CRICHARDS1988.CR@GMAIL.COM
65,BUSTAMANTE AND SONS TRUCKING LLC,EL PASO,TX,(915) 820-5605,MC556666,1474547,,,,7,bandsons915@gmail.com
65,YAN TRUCKING INC,SAN ANTONIO,TX,(210) 418-0183,MC779402,1936451,,,,1,GOMEZYAN@YAHOO.COM
65,S&L TRUCKING LLC,ODESSA,TX,(432) 425-8466,MC908817,2590932,,,,3,deltathoelpaso@hotmail.com
65,B&R TRUCKING/J4 CATTLE CO LLC,BIVINS,TX,(430) 342-2681,MC904271,2578445,,,,1,BECJST@AOL.COM
65,DYA TRUCKING INC,NEW BRAUNFELS,TX,(561) 345-1505,MC997000,2945653,,,,1,hernandezdiosmani@yahoo.com
65,ISJORE TRUCKING INC,LAREDO,TX,(956) 774-3310,MC003259,2958450,,,,1,PRINCESS20120508@HOTMAIL.COM
65,HMM MESA'S TRANSPORT LLC,CYPRESS,TX,(346) 412-2100,MC008988,2968959,,,,1,HIRIAM@YAHOO.COM
65,STATE2STATE TRUCKING LLC,KEMPNER,TX,(267) 401-0268,MC116844,3169120,,,,1,STATE2STATETRUCKINGLLC@GMAIL.COM
65,RELENTLESS LOGISTICS AND TRANSPORT LLC,DALLAS,TX,(469) 826-1705,MC1015476,3235954,,,,1,CARRIER@RELENTLESSLT.COM
65,G&W EXPRESS LLC,LAREDO,TX,(323) 302-1023,MC1039210,3284835,,,,6,EXPRESSLLCGW@GMAIL.COM
65,D AND Y PIRATES OF THE CARIBBEAN TRANSPORT LLC,MANOR,TX,(707) 514-9287,MC1072125,3352659,,,,1,LABARGAC1991@GMAIL.COM
65,R AND H TRUCKING LLC,RICHARDSON,TX,(469) 427-5665,MC1086789,3384531,,,,1,RHTRUCKING21@GMAIL.COM
65,WINTA TRUCKING 1 LLC,HOUSTON,TX,(281) 777-4028,MC1120412,3445877,,,,1,WINTATRUCKING1@GMAIL.COM
65,SIRKINGS TRANSPORT AND LOGISTICS LLC,SAN MARCOS,TX,(512) 689-1735,MC1094080,3399683,,,,3,INFO@SIRKINGSTAL.COM
65,JR LINE TRUCKING INC,SAN ANTONIO,TX,(210) 850-5681,MC1072107,3295864,,,,5,jrlinetrucking@gmail.com
65,G24 TRUCKING LLC,LAREDO,TX,(956) 744-6020,MC1134941,3469130,,,,1,G24TRUCKING@GRT-T.COM
65,DOUBLE TIME TRUCKING & SPOOLING LLC,ODESSA,TX,(432) 202-4703,MC1167668,3519448,,,,2,DOUBLETIMETRCKG@GMAIL.COM
65,ACA EXPRESS & LOGISTICS LLC,CHANNELVIEW,TX,(308) 227-8611,MC1182921,3541897,,,,1,ANGEL.CUBELA@GMAIL.COM
65,MICHAEL ODEY'S TRUCKING LLC,AUSTIN,TX,(469) 253-6333,MC1252843,3643288,,,,7,info@michaeltrucks.com
65,K-DAWN TRUCKING LLC,MINERAL WELLS,TX,(817) 455-0480,MC1244780,3632301,,,,4,KDAWNTRUCKN529@GMAIL.COM
65,BLESSED AUTOMOBILES AND LOGISTICS LLC,KATY,TX,(929) 257-5111,MC1198273,3564308,,,,1,ADEXVEN@YAHOO.COM
65,RENDON GLOBAL LOGISTICS LLC,RIO GRANDE CY,TX,(956) 256-8385,MC1200963,3568136,,,,12,RRC@ATRENDON.COM.MX
65,WILSON & SON PUMPING LLC,VAN,TX,(817) 471-7211,MC1213597,3586973,,,,2,WILSONANDSON1@OUTLOOK.COM
65,ALMY2 LOGISTICS & TRANSPORT LLC,LAGO VISTA,TX,(786) 636-5982,MC1260874,3654370,,,,2,almy2.logisticstrasnport@gmail.com
65,"SAMBO'S TRUCKING & LOGISTICS, LLC",DICKINSON,TX,(281) 832-3909,MC1350876,3777323,,,,2,SAMBOSTRUCKINGANDLOGISTICS@GMAIL.COM
65,CALE INTERNATIONAL LOGISTICS LLC,EAGLE PASS,TX,(830) 469-5909,MC1296843,3703527,,,,8,EDUARDO_CARDENAS_10@HOTMAIL.COM
65,BLACKBURN 3 TRANSPORT LLC,PAMPA,TX,(806) 433-8460,MC1382172,3820293,,,,4,BLACKBURN3TRANSPORT@GMAIL.COM
65,OPTIMUS GLOBAL TRANSPORT LLC,KINGWOOD,TX,(832) 445-9397,MC1387198,3827468,,,,1,OPTIMUSGLOBALTRANSPORT@GMAIL.COM
65,MALVEAUX MYLES TRUCKING INC,HOUSTON,TX,(281) 635-9564,MC1523094,4031251,,,,1,MALVEAUX.2200@GMAIL.COM
65,2 ROUTES TRANSPORT LLC,LAREDO,TX,(956) 236-4343,MC1535459,4051675,,,,11,2ROUTESTRANSPORT@GMAIL.COM
65,WE DELIVER IN STYLE TRUCKING LLC,HOUSTON,TX,(281) 751-9340,MC1557112,4088755,,,,1,STAN_G84@YAHOO.COM
65,R L AMERICA TRUCKING LLC,LAREDO,TX,(956) 602-6505,MC1643455,3783543,,,,7,R.L.TRUCKING01@GMAIL.COM
65,PANDA CONSTRUCTION & TRUCKING LLC,HOUSTON,TX,(713) 256-8754,MC1588882,4142991,,,,14,PANDACONSTRUCTIONTRUCKING@GMAIL.COM
65,DREAMS2REALITY TRUCKING LLC,TRINITY,TX,(832) 921-4633,MC1642519,4241303,,,,1,DREAMS2REALITY@D2RLOGISTICS.NET
65,E & E EXPRESS LOGISTICS LLC,FATE,TX,(929) 267-9626,MC1695925,4340649,,,,1,ALIYEVAZNG7@GMAIL.COM
65,A&C3 LOGISTICS LLC,ARLINGOTN,TX,(682) 448-6672,MC1623824,3982319,,,,2,CDETRANSPORTLLC@GMAIL.COM
65,SPEED TIDE TRUCKING & SERVICES LLC,HOCKLEY,TX,(346) 462-3013,MC1700947,4350436,,,,4,SPEEDTIDETRUCKINGSERVICESLLC@GMAIL.COM
65,A R AUTO TRANSPORT LLC,JERSEY VILLAGE,TX,(346) 656-7685,MC1700661,4349902,,,,1,ARAUTOTRANSPORTLLC@GMAIL.COM
65,SUN-UP HOT SHOT TRUCKING LLC,PRIDDY,TX,(928) 713-9367,MC1724499,4391701,,,,1,COWBOYHONDO@GMAIL.COM
65,JULIUS THE GREAT TRUCKING LLC,ODESSA,TX,(305) 926-3442,MC1777552,4495222,,,,1,JULIUSTHEGREATTRUCKING25@GMAIL.COM
65,V M M TRUCKING LLC,SOCORRO,TX,(915) 401-0133,MC1737035,4418943,,,,1,TRUCKINGVMM@GMAIL.COM
65,M3 LEGACY TRANSPORT LLC,LUBBOCK,TX,(806) 784-5096,MC1791461,4521339,,,,1,M3LEGACYTRANSPORT@GMAIL.COM
65,B T WAY EXPRESS LLC,FORNEY,TX,(469) 454-8080,MC1802254,4246620,,,,1,BTWAYEXPRESSLLC@GMAIL.COM
65,LAB LOGISTICS LLC TEXAS,TOMBALL,TX,(510) 754-8305,MC1782673,3713924,,,,5,LABLOGISTICS01@GMAIL.COM
65,REN REYES TRUCKING INC,EL PASO,TX,(915) 407-2777,MC1802213,4541329,,,,1,REYES.GUILLERMOC@GMAIL.COM
65,M & DB TRUCKING LLC,BULLARD,TX,(903) 503-0054,MC1797684,4506223,,,,1,MDBTRUCKINGllc25@GMAIL.COM
65,3HC TRANSPORT LLC,BRIDGEPORT,TX,(817) 239-7101,MC1800123,4537509,,,,1,3HTRANSPORT0511@GMAIL.COM
65,S & V TRUCKING LLC,MUNCY,PA,(570) 546-3725,MC287111,593207,,,,5,kepner-427@windstream.net
65,"ALVARADO'S TRUCKING, LLC",SAN DIEGO,CA,(619) 513-1212,MC329853,716720,,,,12,vianey@alvaradostrucking.com
65,"CRAIG MILLER TRUCKING, LLC.",WAYNE,OH,(419) 345-0527,MC445811,1069531,,,,10,c.miller5@yahoo.com
65,HASH TRUCKING INC,PORT SAINT LUCIE,FL,(561) 876-0832,MC693853,1953323,,,,1,norsa7744@gmail.com
65,WEDLOWE TRUCKING INC,RIVERDALE,GA,(770) 634-7009,MC542060,1139416,,,,1,ewedlowe@yahoo.com
65,FREIGHT ONE TRUCKING INC,POWELL,OH,(614) 804-7314,MC553550,1461433,,,,2,freightonetrucking@gmail.com
65,KIRLEW TRUCKING INC,LAKE PLACID,FL,(407) 508-0335,MC629087,1267411,,,,1,KIRLEWTRUCKING@GMAIL.COM
65,JAY TRUCKING EXPRESS INC,BRIDGEVIEW,IL,(219) 613-1104,MC652077,1790747,,,,1,dispatch@rpxp.co
65,AMERICAN TRUCKING A&L LLC,DEARBORN HTS,MI,(313) 910-3312,MC662657,1826517,,,,1,alsahlaniadel@gmail.com
65,AMAN TRUCKING COMPANY INC,CERES,CA,(209) 918-3202,MC679068,1883638,,,,3,Amantrucking123@gmail.com
65,ABB TRUCKING CORP,BOLINGBROOK,IL,(708) 289-7869,MC696535,1966406,,,,1,ABBTRUCKINGCORP@GMAIL.COM
65,HOOKERS TOWING & TRANSPORT LLC,WRIGHTSTOWN,NJ,(609) 304-9415,MC677924,1879147,,,,5,HOOKERSTOWING@COMCAST.NET
65,E & E EXPRESS LLC,FONTANA,CA,(951) 227-5294,MC726458,2080748,,,,1,EEEXPRESS@LIVE.COM
65,NILE TRUCKING & TRANSPORTATION LLC,ACWORTH,GA,(678) 522-8153,MC741742,2129348,,,,2,NILETRUCKING@GMAIL.COM
65,KIKO'S AUTO TRANSPORT LLC,BLOOMINGTON,CA,(909) 552-1743,MC774934,2269429,,,,1,FELIZ.71@HOTMAIL.COM
65,BLUE STAR TRUCKING INC,ANTIOCH,TN,(629) 318-9298,MC756717,2179181,,,,1,BLUESTARTRUCKING.INC@GMAIL.COM
65,21 TRANSPORT LLC,BETHLEHEM,PA,(610) 570-2364,MC781044,2286824,,,,2,TRANSPORT21LLC@HOTMAIL.COM
65,24 SOUTHERN LOGISTICS LLC,NASHVILLE,TN,(615) 715-2768,MC861068,2486913,,,,2,24southernlogistics@gmail.com
65,WAY TO GO TRANSPORT LLC,ESSEXVILLE,MI,(989) 415-2178,MC917222,2634443,,,,1,BOATMANWAYNE01@YAHOO.COM
65,BLACK LINE CARRIER INC,MIAMI,FL,(305) 978-5645,MC944365,2828029,,,,1,BLACKLINE305@YAHOO.COM
65,RONNAS RUFFBARK TRUCKING INC,SHIPPENVILLE,PA,(814) 221-5338,MC945518,1769837,,,,1,RUFFBARK@HOTMAIL.COM
65,PRIORITY TRUCKING SERVICES INC,CHINO HILLS,CA,(626) 592-2238,MC968057,2883756,,,,1,aarondeng@prioritytruckingservices.com
65,SINGHH TRUCKING INC,FRESNO,CA,(559) 706-3929,MC076712,3099595,,,,1,Singhtrucklines559@gmail.com
65,CHHINA BROS TRANSPORT INC,STOCKTON,CA,(209) 751-8476,MC078867,3103565,,,,3,cbtdispatch7@gmail.com
65,HRP TRUCKING CORP,READING,PA,(646) 400-4031,MC076879,3097137,,,,1,HRPTRUCKINGCORP68@GMAIL.COM
65,B & F TRANSPORT LLC,LEVITTOWN,PA,(848) 245-9520,MC007581,2966075,,,,15,BANDFTRANSPORTLLC@GMAIL.COM
65,FOUR BROTHERS EXPRESS INC,DEARBORN,MI,(313) 737-9380,MC113051,3126960,,,,1,FOURBROTHEREXPRESSINC@GMAIL.COM
65,A & F TRUCKING LLC,MEMPHIS,TN,(901) 500-8219,MC034871,2987757,,,,3,AANDFTRUCKINGLLC@GMAIL.COM
65,"JDS TRUCKING OF NC, LLC",LAURINBURG,NC,(252) 678-4353,MC031978,3016491,,,,1,JUICEMANJONES1983@GMAIL.COM
65,BAD GIRL TRUCKING 313 LLC,DETROIT,MI,(313) 974-7837,MC112348,3162724,,,,1,badgirltrucking313@GMAIL.COM
65,ALFA CARRIER INC,MODESTO,CA,(209) 661-6030,MC081816,3109298,,,,1,alfacarrierinc@gmail.com
65,DOUBLE AA TRUCKING INC,NORTH HILLS,CA,(818) 486-5082,MC1028821,3255887,,,,1,TENORIO.OLLIVA@GMAIL.COM
65,"JUST N TIME TRUCKING, LLC",FONTANA,CA,(951) 204-1957,MC131176,3184913,,,,2,justntimetrucking1@gmail.com
65,DEEP TRUCKING SOLUTIONS INC,FRESNO,CA,(559) 513-5279,MC1017668,3240388,,,,5,SIMRANDEEP741@GMAIL.COM
65,FILIGENE TRUCKING INC,FT LAUDERDALE,FL,(954) 205-1934,MC1010420,3225684,,,,3,filigenetrucking@gmail.com
65,ROB & ROBERLY TRANSPORT LLC,RAHWAY,NJ,(908) 952-0250,MC1003058,3211632,,,,9,Rates@ROBANDROBERLYTRANSPORT.COM
65,FPL TRUCKING INC,ROSEMEAD,CA,(626) 328-5623,MC133697,3189123,,,,1,jingjunliu682@gmail.com
65,MR CARRIER INC,MORGANTON,NC,(828) 228-1360,MC1033073,3271915,,,,2,mrcarrierinc1@GMAIL.COM
65,CARRIER STAR INC,SCHILLER PARK,IL,(224) 255-3232,MC1012519,3899444,,,,6,CARRIERSTARMC@GMAIL.COM
65,CHD TRUCKING INC,WEST COVINA,CA,(626) 731-3306,MC1024970,3254700,,,,4,Chdtruckinginc@gmail.com
65,GG&E TRUCKING LLC,FEASTERVILLE,PA,(252) 263-7717,MC1068953,3346253,,,,15,ggetruckingllc@gmail.com
65,BLUE STAR CARRIER INC,TURLOCK,CA,(209) 566-6521,MC1073145,3355579,,,,1,bluestarcarrier45@yahoo.com
65,NIRMAL TRUCKING INC,ANTIOCH,CA,(510) 734-8436,MC1142343,3480851,,,,1,NIRMALJIT.SINGH4873@GMAIL.COM
65,1ST CLASS USA LOGISTICS LLC,ORLANDO,FL,(863) 512-7357,MC1067478,3343268,,,,2,FCLASSUSA@GMAIL.COM
65,LIB FAST-TRACK TRANSPORT LLC,STONE MOUNTAIN,GA,(706) 319-0328,MC1152950,3497135,,,,2,libfasttrack@GMAIL.COM
65,A & J VEGA TRUCKING LLC,PLAINFIELD,IL,(708) 372-4560,MC1052679,3312886,,,,2,ANGELICA42889@GMAIL.COM
65,DHILLON BROS EXPRESS INC,SACRAMENTO,CA,(916) 975-3136,MC1090157,3391662,,,,2,DBEXPRESS18@GMAIL.COM
65,DE ANDA TRUCKING INC,CALEXICO,CA,(760) 890-4268,MC1050724,3308863,,,,1,CARLOSDEANDA_2000@YAHOO.COM
65,DW-MED AUTO TRANSPORT LLC,CAMBY,IN,(317) 665-3011,MC1079765,3368733,,,,3,DW.MEDAUTOTRANSPORT@GMAIL.COM
65,ROBERSON TRANSPORTATION & LOGISTICS LLC,MONROE,GA,(678) 897-9917,MC1064864,3337946,,,,1,ROBERSONTRANSPORTATION@GMAIL.COM
65,SAI CARRIER INC,ANTELOPE,CA,(601) 473-5178,MC1091573,3394584,,,,1,saitruck786@gmail.com
65,SASO TRUCKING INC,HUNTINGTON PARK,CA,(323) 819-2374,MC1051381,3310278,,,,1,SANCHEZJA03@GMAIL.COM
65,32&8 TRANSPORT LLC,ORLANDO,FL,(224) 628-2158,MC1042172,1840692,,,,5,32and8transport@gmail.com
65,EDJ CARRIER CARGO INC,DORAL,FL,(407) 724-9096,MC1115005,3436682,,,,1,Juleydaer@yahoo.com.mx
65,GUS TRUCKING CORP,LINDEN,NJ,(908) 220-2673,MC1085131,3380920,,,,2,gustruckingcorp@gmail.com
65,DEV TRUCKING INC,MANTECA,CA,(209) 407-0971,MC1051909,3311329,,,,1,JAGDEVBAL301@GMAIL.COM
65,EAGLE FREIGHT CARRIER INC,SANGER,CA,(209) 884-0107,MC1092920,3397286,,,,12,Compliance@eagleteams.com
65,DIKO TRUCKING INC,PHILADELPHIA,PA,(215) 439-0089,MC1068654,3345613,,,,3,ZARIFBOY333@GMAIL.COM
65,PIPLISAHIB TRUCKING INC,BAKERSFIELD,CA,(661) 563-1278,MC1110166,3428492,,,,1,WILLIAMVIRK65@GMAIL.COM
65,CZAR TRUCKING INC,MESA,AZ,(917) 770-6704,MC1140154,3477432,,,,2,safetyczartrucking@gmail.com
65,LEGASPI BROS INC,BRIDGEVIEW,IL,(815) 693-5170,MC1133329,3466613,,,,4,LEGASPIBROSINC@GMAIL.COM
65,JACK & A BOX EXPRESS LLC,IMPERIAL,PA,(412) 264-1584,MC1226953,3606633,,,,1,JACKWMAGA@GMAIL.COM
65,Y&Z LOGISTICS LLC,OLD HICKORY,TN,(615) 892-3124,MC1224658,3603215,,,,2,YZLOGISTICSLLC@GMAIL.COM
65,LEAL LOGISTICS & TRANSPORT LLC,ORLANDO,FL,(407) 230-7682,MC1222075,3599470,,,,1,MARCELLEAL1987@GMAIL.COM
